REMARK SeriesTab Input: test.tab Output: parkin_sq.tab
REMARK Mode: Maximum Dimensions: 2
REMARK Input Region:    X +/- 2 X-ZF: 5
REMARK Analysis Region: X +/- 2
REMARK Input Region:    Y +/- 2 Y-ZF: 5
REMARK Analysis Region: Y +/- 2

VARS   INDEX X_AXIS Y_AXIS DX DY X_PPM Y_PPM X_HZ Y_HZ XW YW XW_HZ YW_HZ X1 X3 Y1 Y3 HEIGHT DHEIGHT VOL PCHI2 TYPE ASS CLUSTID MEMCNT Z_A0 Z_A1 Z_A2 Z_A3 Z_A4 Z_A5 Z_A6 Z_A7 Z_A8 Z_A9
FORMAT %5d %9.3f %9.3f %6.3f %6.3f %8.3f %8.3f %9.3f %9.3f %7.3f %7.3f %8.3f %8.3f %4d %4d %4d %4d %+e %+e %+e %.5f %d %s %4d %4d %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f %7.4f

NULLVALUE -666
NULLSTRING *

   79   335.298   215.426  0.163  0.141    0.404   25.223   323.424  5075.140   5.987   5.269   22.839   41.428  332  339  213  218 +3.436951e+10 +3.590044e+08 +3.375928e+10 0.00000 1 s49   43    1  1.0000  0.9563  0.9547  0.7769  0.6144  0.4674  0.3625  0.3307  0.9443  0.4910
   80   294.795   217.626  0.090  0.082    0.597   25.137   477.930  5057.842   5.614   5.027   21.417   39.530  291  298  215  221 +5.212736e+10 +3.622602e+08 +5.141660e+10 0.00000 1 s46   44    1  1.0000  0.9581  0.8702  0.6709  0.5581  0.4906  0.4044  0.3972  0.9300  0.4927
   81   471.718   218.800  0.087  0.063   -0.246   25.091  -196.978  5048.605   5.658   4.858   21.583   38.195  468  475  216  222 +5.688570e+10 +3.611614e+08 +5.641522e+10 0.00000 1 s21   45    1  1.0000  0.9173  0.8427  0.6573  0.5505  0.4768  0.4642  0.3941  0.9389  0.4503
   82   201.504   222.421  0.035  0.026    1.042   24.949   833.807  5020.137   6.383   5.574   24.350   43.824  197  207  218  226 +2.137411e+11 +3.607656e+08 +2.088376e+11 0.00000 1 s31   34   32  1.0000  0.9756  0.9476  0.8497  0.7702  0.7115  0.6611  0.6166  0.9728  0.7067
   83   251.337   222.101  0.076  0.047    0.804   24.962   643.708  5022.657   6.349   5.200   24.221   40.890  247  255  218  226 +8.363010e+10 +3.579064e+08 +8.309698e+10 0.00000 1 s38   34   32  1.0000  0.9837  0.9483  0.8137  0.6873  0.6029  0.5180  0.4736  0.9775  0.6004
   85   237.132   223.415  0.085  0.038    0.872   24.910   697.899  5012.324   9.354   5.697   35.684   44.797  230  244  219  227 +1.443648e+11 +3.505648e+08 +1.427809e+11 0.00000 1 s36   34   32  1.0000  0.9899  0.9746  0.8636  0.7862  0.7334  0.6949  0.6659  0.9832  0.7415
   86   241.103   223.568  0.104  0.029    0.853   24.904   682.750  5011.118  10.606   5.055   40.459   39.750  233  249  220  228 +1.531978e+11 +3.548494e+08 +1.509341e+11 0.00000 1 s37   34   32  1.0000  0.9789  0.9604  0.8890  0.8161  0.7814  0.7427  0.7233  0.9890  0.7889
   88   319.203   226.059  0.106  0.067    0.481   24.807   384.821  4991.530   6.696   5.376   25.545   42.269  314  324  222  230 +6.106462e+10 +3.537131e+08 +6.093765e+10 0.00000 1 s45   42    3  1.0000  0.9326  0.8939  0.6882  0.5567  0.4659  0.3944  0.3225  0.9518  0.4679
   89   264.344   228.660  0.080  0.095    0.742   24.705   594.092  4971.083   5.409   5.824   20.632   45.795  260  268  225  233 +5.887498e+10 +3.603199e+08 +5.800973e+10 0.00000 1 s39   34   32  1.0000  0.9800  0.9429  0.7998  0.6608  0.6126  0.5523  0.4927  0.9540  0.6095
   90   273.682   230.057  0.228  0.094    0.698   24.651   558.471  4960.098   8.852   5.949   33.768   46.773  268  280  226  234 +5.205610e+10 +3.453748e+08 +5.191210e+10 0.00000 1 s40   34   32  1.0000  0.9761  0.9356  0.7836  0.6824  0.5444  0.5016  0.4465  0.9681  0.5964
